Date,PA1436583006-MVC,PA1436583006-P,PA1436583006-PH,PA1436583006-PL,PA1436583006-PO,US22160K1051-MVC,US22160K1051-P,US22160K1051-PH,US22160K1051-PL,US22160K1051-PO,US4581401001-MVC,US4581401001-P,US4581401001-PH,US4581401001-PL,US4581401001-PO,AN8068571086-MVC,AN8068571086-P,AN8068571086-PH,AN8068571086-PL,AN8068571086-PO,PA1436583006-WC01151,PA1436583006-WC02001,PA1436583006-WC02999,PA1436583006-WC03051,PA1436583006-WC03255,PA1436583006-WC05376,PA1436583006-WC08101,PA1436583006-WC08106,PA1436583006-WC08221,PA1436583006-WC08231,PA1436583006-WC08311,PA1436583006-WC08316,PA1436583006-WC18191,US22160K1051-WC01151,US22160K1051-WC02001,US22160K1051-WC02999,US22160K1051-WC03051,US22160K1051-WC03255,US22160K1051-WC05376,US22160K1051-WC08101,US22160K1051-WC08106,US22160K1051-WC08221,US22160K1051-WC08231,US22160K1051-WC08311,US22160K1051-WC08316,US22160K1051-WC18191,US4581401001-WC01151,US4581401001-WC02001,US4581401001-WC02999,US4581401001-WC03051,US4581401001-WC03255,US4581401001-WC05376,US4581401001-WC08101,US4581401001-WC08106,US4581401001-WC08221,US4581401001-WC08231,US4581401001-WC08311,US4581401001-WC08316,US4581401001-WC18191,AN8068571086-WC01151,AN8068571086-WC02001,AN8068571086-WC02999,AN8068571086-WC03051,AN8068571086-WC03255,AN8068571086-WC05376,AN8068571086-WC08101,AN8068571086-WC08106,AN8068571086-WC08221,AN8068571086-WC08231,AN8068571086-WC08311,AN8068571086-WC08316,AN8068571086-WC18191,NASA100-PH,NASA100-PL,NASA100-PO,NASCOMP-PH,NASCOMP-PL,NASCOMP-PO,S&PCOMP-PH,S&PCOMP-PL,S&PCOMP-PO,CBOEVIX-PH,CBOEVIX-PL,CBOEVIX-PO,GOLDBLN-P,GOLDBLN-PH,GOLDBLN-PL,GOLDBLN-PO,OILBREN-P,OILBREN-PH,OILBREN-PL,OILWTXI-P,OILWTXI-PH,OILWTXI-PL,SILVUSL-P,JAPAYE$-ER,USDOLSF-ER,SPXC.SERIESC-I3,SPXC.SERIESC-O1,SPXC.SERIESC-O3,SPXC.SERIESC-O6,SPXC.SERIESC-OI,SPXC.SERIESC-ON,SPXC.SERIESC-OY,SPXC.SERIESC-VI,SPXC.SERIESC-VM,SPXC.SERIESP-I3,SPXC.SERIESP-O1,SPXC.SERIESP-O3,SPXC.SERIESP-O6,SPXC.SERIESP-OI,SPXC.SERIESP-ON,SPXC.SERIESP-OY,SPXC.SERIESP-VI,SPXC.SERIESP-VM,VIXC.SERIESC-O1,VIXC.SERIESC-O3,VIXC.SERIESC-O6,VIXC.SERIESC-OI,VIXC.SERIESC-ON,VIXC.SERIESC-OY,VIXC.SERIESC-VI,VIXC.SERIESC-VM,VIXC.SERIESP-O1,VIXC.SERIESP-O3,VIXC.SERIESP-O6,VIXC.SERIESP-OI,VIXC.SERIESP-ON,VIXC.SERIESP-OY,VIXC.SERIESP-VI,VIXC.SERIESP-VM,USNAPMNO-ES,USPMNBC.Q-ES,USBSINV.B-ES,USCAPUS.R-ES,USCAPUTLQ-ES,USCNFBUSQ-ES,USCNFCONQ-ES,USCRDCONB-ES,USCSHPM%E-ES,USPENONFO-ES,USUMINM1R-ES,ECSWF1Y-IR
2006-11-02,38345.86,48.19,48.51,48.03,48.51,24802.45,53.0,53.42,51.5,52.0,119240.8,20.68,20.92,20.57,20.64,72990.25,61.95,62.53,61.23,62.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714.37,1698.6,1701.55,2339.13,2320.84,2324.86,1368.39,1362.21,1366.41,11.76,11.41,11.61,621.5,622.1,614.9,615.7,56.14,56.14,56.14,57.85,57.85,57.85,12.41,117.105,0.8032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.105
2006-11-03,37774.73,47.37,48.28,47.32,48.28,24250.24,51.82,53.25,51.4,53.25,118260.6,20.51,20.69,20.35,20.66,74816.5,63.5,63.82,61.24,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.65,1693.19,1712.31,2343.98,2316.82,2338.1,1371.68,1360.98,1367.31,11.43,10.34,11.16,625.2,626.75,617.9,622.95,56.25,56.25,56.25,59.09,59.09,59.09,12.62,118.065,0.7968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.105
2006-11-06,38310.55,48.14,48.39,47.56,47.67,24526.34,52.41,52.86,51.9,51.98,120033.6,20.8175,20.91,20.32,20.42,75818.0,64.35,64.41,62.82,63.0,988000.0,1163000.0,30552000.0,1492000.0,7847000.0,803000.0,0.27,0.37,30.11,43.09,28.33,22.07,2630000.0,566385.0,3355520.0,19596523.0,113737.0,2221715.0,245742.0,0.48,1.09,20.36,25.76,2.51,2.77,1736949.0,4912000.0,10002000.0,48218000.0,180000.0,2028000.0,2320000.0,1.49,2.15,5.23,5.52,30.22,17.54,7092000.0,1561000.0,2999000.0,22419000.0,1321000.0,5985000.0,567673.0,1.12,1.42,36.48,57.44,27.45,25.65,5004000.0,1736.54,1712.03,1712.03,2371.81,2341.66,2341.66,1381.4,1364.27,1364.27,11.41,10.99,11.39,627.3,629.4,623.3,627.55,56.94,56.94,56.94,59.99,59.99,59.99,12.51,118.425,0.7955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.105
2006-11-07,38505.56,48.36,48.59,47.84,48.14,24605.9,52.58,53.25,52.25,52.505,119932.6,20.8,21.17,20.73,20.78,75417.38,64.01,64.5,63.25,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.95,1728.27,1731.77,2391.34,2363.64,2365.66,1388.19,1379.19,1379.89,11.19,10.87,11.06,626.0,628.9,622.7,624.55,58.97,58.97,58.97,59.0,59.0,59.0,12.62,117.455,0.8021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.085
2006-11-08,38890.9,48.89,49.09,48.23,48.36,24554.42,52.47,52.76,51.95,52.45,119413.8,20.71,20.9,20.5,20.72,76913.75,65.28,65.3,63.49,63.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.18,1728.35,1731.48,2393.47,2358.44,2363.43,1388.61,1376.29,1382.5,11.49,10.7,11.41,624.07,626.6,619.5,625.63,59.48,59.48,59.48,59.86,59.86,59.86,12.605,117.915,0.7993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.095
2006-11-09,38447.84,48.17,49.09,48.05,49.09,24212.8,51.74,52.57,51.66,52.38,117741.6,20.42,20.97,20.38,20.82,76548.5,64.97,66.24,64.66,65.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.95,1736.66,1761.54,2401.33,2370.6,2400.4,1388.92,1377.31,1385.57,11.07,10.57,10.65,625.38,627.0,615.75,618.2,60.93,60.93,60.93,60.91,60.91,60.91,12.595,118.275,0.8018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.095
2006-11-10,38465.46,48.28,48.6,47.94,48.6,24755.65,52.9,53.0,51.72,51.97,118664.1,20.58,20.64,20.42,20.49,74580.88,63.3,64.73,62.88,64.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.11,1736.39,1742.81,2389.72,2373.62,2377.72,1381.04,1375.6,1379.04,11.12,10.77,11.01,628.8,636.5,627.2,633.0,60.27,60.27,60.27,59.5,59.5,59.5,13.025,117.46,0.8073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.095
2006-11-13,38849.18,48.73,48.97,47.98,48.29,24395.31,52.13,53.42,52.05,53.01,121085.9,21.0,21.07,20.58,20.61,74463.06,63.2,63.8,62.76,63.3,988000.0,1163000.0,30552000.0,1492000.0,7847000.0,803000.0,0.27,0.37,30.11,43.09,28.33,22.07,2630000.0,566385.0,3355520.0,19596523.0,113737.0,2221715.0,245742.0,0.48,1.09,20.36,25.76,2.51,2.77,1736949.0,4912000.0,10002000.0,48218000.0,180000.0,2028000.0,2320000.0,1.49,2.15,5.23,5.52,30.22,17.54,7092000.0,1561000.0,2999000.0,22419000.0,1321000.0,5985000.0,567673.0,1.12,1.42,36.48,57.44,27.45,25.65,5004000.0,1770.54,1749.52,1751.1,2408.91,2387.88,2388.93,1387.61,1378.8,1380.6,11.26,10.69,11.19,623.3,632.4,621.2,631.63,58.62,58.62,58.62,58.54,58.54,58.54,12.86,118.115,0.8042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.105
2006-11-14,39130.75,49.16,49.38,48.89,49.0,24535.71,52.43,53.11,52.3,52.64,126159.9,21.88,21.93,21.11,21.17,75735.56,64.28,64.34,63.12,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.88,1759.24,1768.3,2430.83,2394.62,2407.3,1394.49,1379.07,1384.36,11.31,10.14,10.89,620.9,628.9,619.9,623.4,59.65,59.65,59.65,58.34,58.34,58.34,12.85,117.685,0.8036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.125
2006-11-15,39556.52,49.69,49.71,49.06,49.06,24807.13,53.01,53.36,52.36,52.36,128714.3,22.323,22.37,21.76,21.93,77114.06,65.45,66.0,63.96,64.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804.88,1786.71,1787.19,2452.56,2429.68,2429.91,1401.35,1392.13,1392.74,10.61,10.13,10.47,620.9,623.5,616.15,622.9,59.9,59.9,59.9,58.72,58.72,58.72,12.69,118.085,0.8015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8,,,,,,,,,,,2.145
2006-11-16,39750.84,49.9,49.99,49.56,49.73,24999.0,53.42,53.44,52.53,53.39,128754.6,22.33,22.41,22.06,22.33,73815.06,62.65,66.12,62.62,65.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.0,1790.96,1798.61,2453.35,2438.04,2447.41,1403.76,1396.53,1396.53,10.35,10.04,10.13,624.38,628.1,623.1,624.4,59.65,59.65,59.65,56.0,56.0,56.0,12.94,118.115,0.8016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.155
2006-11-17,39729.88,49.86,50.03,49.7,49.91,24989.64,53.4,53.62,52.88,53.07,127428.4,22.1,22.5,21.84,22.19,74604.44,63.32,64.02,61.73,62.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.9,1788.05,1789.5,2445.86,2431.79,2438.34,1401.21,1394.55,1399.76,10.48,10.05,10.37,619.27,622.2,615.05,617.75,57.11,57.11,57.11,55.85,55.85,55.85,12.75,117.675,0.8038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.175
2006-11-20,39884.02,49.91,50.45,49.87,50.2,25172.15,53.79,54.77,53.52,53.55,128408.7,22.27,22.35,21.5,21.87,74522.0,63.25,63.67,62.16,62.9,988000.0,1163000.0,30552000.0,1492000.0,7847000.0,803000.0,0.27,0.37,30.11,43.09,28.33,22.07,2630000.0,566385.0,3355520.0,19596523.0,113737.0,2221715.0,245742.0,0.48,1.09,20.36,25.76,2.51,2.77,1736949.0,4912000.0,10002000.0,48218000.0,180000.0,2028000.0,2320000.0,1.49,2.15,5.23,5.52,30.22,17.54,7092000.0,1561000.0,2999000.0,22419000.0,1321000.0,5985000.0,567673.0,1.12,1.42,36.48,57.44,27.45,25.65,5004000.0,1808.71,1790.47,1794.7,2457.14,2437.84,2440.68,1404.37,1397.85,1400.63,10.48,9.91,10.42,624.6,626.5,621.5,623.9,57.68,57.68,57.68,56.25,56.25,56.25,12.92,118.175,0.8048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.175
2006-11-21,40184.63,50.37,50.49,50.1,50.15,25139.39,53.72,54.0,53.44,53.61,124372.5,21.57,22.27,21.38,22.19,77302.56,65.61,65.77,63.41,63.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.8,1800.3,1807.15,2456.6,2445.04,2454.58,1403.49,1399.99,1400.43,10.06,9.84,10.05,628.17,628.1,622.6,622.6,59.14,59.14,59.14,57.87,57.87,57.87,12.92,117.905,0.8057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.175
2006-11-22,40307.91,50.58,50.72,50.3,50.3,25158.11,53.76,54.0,53.23,53.99,125295.1,21.73,21.84,21.54,21.81,76795.94,65.18,65.71,64.07,65.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.2,1800.72,1815.68,2467.2,2450.64,2463.35,1407.89,1402.26,1403.68,10.15,9.81,10.02,628.47,634.4,626.85,627.25,58.64,58.64,58.64,59.29,59.29,59.29,13.07,116.605,0.8141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.175
2006-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.8,631.3,629.5,629.6,59.28,59.28,59.28,59.18,59.18,59.18,13.12,116.135,0.8174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.175
2006-11-24,40304.47,50.51,50.99,50.16,50.16,25041.12,53.51,53.97,53.3,53.46,124487.8,21.59,21.75,21.42,21.46,77008.0,65.36,65.91,65.1,65.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.21,1805.39,1805.39,2468.42,2449.32,2449.73,1405.94,1399.25,1405.94,10.86,10.56,10.81,638.6,639.8,631.5,631.9,60.27,60.27,60.27,59.9,59.9,59.9,13.365,115.855,0.8264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.175
2006-11-27,39648.55,49.67,50.92,49.09,50.73,24984.96,53.39,54.39,53.16,53.86,121201.2,21.02,21.49,20.95,21.47,76147.88,64.63,66.03,64.4,65.52,988000.0,1163000.0,30552000.0,1492000.0,7847000.0,803000.0,0.27,0.37,30.11,43.09,28.33,22.07,2630000.0,566385.0,3355520.0,19596523.0,113737.0,2221715.0,245742.0,0.48,1.09,20.36,25.76,2.51,2.77,1736949.0,4912000.0,10002000.0,48218000.0,180000.0,2028000.0,2320000.0,1.49,2.15,5.23,5.52,30.22,17.54,7092000.0,1561000.0,2999000.0,22419000.0,1321000.0,5985000.0,567673.0,1.12,1.42,36.48,57.44,27.45,25.65,5004000.0,1813.92,1775.17,1809.96,2454.64,2405.89,2453.27,1400.95,1381.44,1400.95,12.33,11.14,11.26,639.97,641.75,637.7,640.65,60.06,60.06,60.06,60.39,60.39,60.39,13.485,116.085,0.8275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.175
2006-11-28,39166.3,48.88,49.63,48.79,49.61,24755.65,52.9,53.47,52.55,53.36,120970.6,20.98,21.13,20.76,20.91,77373.25,65.67,66.21,64.9,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.65,1763.34,1768.74,2414.08,2390.1,2396.99,1387.91,1377.83,1381.61,12.55,11.56,12.48,636.07,641.7,633.1,639.2,61.16,61.16,61.16,60.85,60.85,60.85,13.44,116.235,0.8276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.175
2006-11-29,38870.41,48.67,49.06,48.44,48.99,24942.84,53.3,53.4,52.83,52.9,122469.7,21.24,21.45,21.1,21.21,80153.88,68.03,68.21,65.6,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796.5,1776.1,1789.23,2436.61,2414.8,2423.82,1401.14,1386.11,1386.11,11.43,10.67,11.41,636.0,640.4,635.3,640.3,62.34,62.34,62.34,62.4,62.4,62.4,13.65,116.16,0.8269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.175
2006-11-30,39025.47,48.99,49.26,48.12,48.46,24474.87,52.3,52.92,52.01,52.8,123363.4,21.395,21.49,21.0699,21.24,80684.06,68.48,69.3,67.29,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.47,1781.49,1791.04,2441.35,2419.23,2430.65,1406.3,1393.83,1399.47,11.3,10.58,10.88,647.6,648.1,637.0,637.3,64.17,64.17,64.17,62.9,62.9,62.9,13.68,115.655,0.8347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406905.0,,,,,2440.74907,,,,2.175
2006-12-01,37736.67,47.09,48.29,46.81,48.25,24428.07,52.2,52.66,51.73,52.28,120682.3,20.93,21.4,20.6,21.32,80519.13,68.34,69.18,67.73,68.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.31,1760.01,1790.75,2434.39,2392.95,2430.73,1402.46,1385.93,1400.63,12.28,10.96,11.07,646.95,649.5,644.3,647.3,64.44,64.44,64.44,63.48,63.48,63.48,13.85,115.175,0.8389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.175
2006-12-04,38040.54,47.55,47.97,47.3,47.48,24984.96,53.39,53.78,52.111000000000004,52.111000000000004,122354.3,21.22,21.45,20.81,21.09,81202.44,68.92,69.0,67.46,68.0,1101000.0,943000.0,34181000.0,2539000.0,8852000.0,990000.0,0.19,0.27,30.72,44.34,27.61,20.91,2791000.0,566385.0,3355520.0,19596523.0,113737.0,2221715.0,245742.0,0.48,1.09,20.36,25.76,2.51,2.77,1736949.0,4912000.0,10002000.0,48218000.0,180000.0,2028000.0,2320000.0,1.49,2.15,5.23,5.52,30.22,17.54,7092000.0,1561000.0,2999000.0,22419000.0,1321000.0,5985000.0,567673.0,1.12,1.42,36.48,57.44,27.45,25.65,5004000.0,1808.12,1782.13,1784.04,2455.67,2420.6,2422.01,1411.23,1396.67,1396.67,12.01,10.98,12.01,644.9,647.7,641.15,647.2,63.83,63.83,63.83,62.45,62.45,62.45,14.05,115.425,0.8369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.175
2006-12-05,38183.39,47.69,48.04,47.36,47.52,25457.61,54.4,54.48,53.15,53.68,121777.8,21.12,21.4,21.11,21.21,79305.56,67.31,69.0,67.12,68.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.82,1797.37,1806.69,2459.51,2445.14,2455.9,1415.27,1408.78,1409.1,11.59,10.85,11.13,643.27,648.05,639.05,644.25,63.59,63.59,63.59,62.46,62.46,62.46,14.045,115.065,0.8385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.175
2006-12-06,38430.64,48.02,48.08,47.635,47.81,25471.65,54.43,54.7,53.97,54.5,120509.3,20.9,21.21,20.83,21.14,79069.88,67.11,67.86,66.83,67.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804.88,1792.29,1800.42,2451.86,2436.47,2446.54,1415.93,1411.05,1414.4,11.55,11.19,11.39,637.97,642.9,633.9,639.55,63.64,63.64,63.64,62.27,62.27,62.27,13.68,114.915,0.8388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.175
2006-12-07,37867.12,47.38,47.82,47.26,47.42,25120.67,53.68,54.69,53.6,54.43,119067.8,20.65,21.25,20.64,21.01,78622.19,66.73,67.7,66.43,67.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808.2,1777.2,1803.18,2454.91,2427.69,2450.28,1418.27,1406.8,1412.86,12.68,11.17,11.35,626.35,632.1,625.8,629.65,62.93,62.93,62.93,62.45,62.45,62.45,13.67,115.155,0.8370000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.205
2006-12-08,37779.94,47.29,47.66,47.16,47.33,25125.35,53.69,54.306999999999995,53.5,53.74,119240.8,20.68,20.85,20.54,20.66,78374.69,66.52,67.87,66.14,67.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799.22,1767.83,1773.29,2447.03,2416.77,2423.16,1414.09,1403.67,1407.27,12.67,11.91,12.58,635.88,637.8,628.45,633.25,63.93,63.93,63.93,62.03,62.03,62.03,13.84,115.49,0.8378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.205
2006-12-11,37920.59,47.55,47.73,47.2,47.46,25298.5,54.06,54.42,53.41,53.75,119356.1,20.7,20.92,20.595,20.62,77644.25,65.9,67.06,65.75,66.39,1101000.0,943000.0,34181000.0,2539000.0,8852000.0,990000.0,0.19,0.27,30.72,44.34,27.61,20.91,2791000.0,566385.0,3355520.0,19596523.0,113737.0,2221715.0,245742.0,0.48,1.09,20.36,25.76,2.51,2.77,1736949.0,4912000.0,10002000.0,48218000.0,180000.0,2028000.0,2320000.0,1.49,2.15,5.23,5.52,30.22,17.54,7092000.0,1561000.0,2999000.0,22419000.0,1321000.0,5985000.0,567673.0,1.12,1.42,36.48,57.44,27.45,25.65,5004000.0,1803.38,1779.65,1783.14,2453.22,2429.97,2432.87,1415.6,1408.56,1409.81,11.93,10.71,11.88,629.78,629.6,624.0,627.15,62.45,62.45,62.45,61.3,61.3,61.3,13.72,117.055,0.8307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.245
2006-12-12,37919.53,47.45,47.8,47.09,47.45,24914.76,53.24,54.09,52.99,53.71,119529.1,20.73,20.84,20.47,20.68,77797.44,66.03,66.85,65.59,66.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.05,1771.3,1791.72,2444.72,2419.32,2442.21,1413.78,1404.75,1413.0,11.39,10.35,11.2,628.67,630.75,627.75,630.95,62.44,62.44,62.44,60.94,60.94,60.94,13.85,117.095,0.8316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.255
2006-12-13,38127.72,47.74,47.8,47.26,47.7,24867.97,53.14,53.64,52.71,53.62,119356.1,20.7,20.89,20.66,20.88,79376.25,67.37,67.75,66.17,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.86,1774.05,1793.86,2444.12,2423.87,2444.12,1416.64,1411.05,1411.32,10.58,10.15,10.45,629.97,629.75,623.95,629.63,61.79,61.79,61.79,61.45,61.45,61.45,13.795,117.265,0.8295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.255
2006-12-14,38244.67,47.8,48.33,47.76,47.88,25321.89,54.11,55.12,53.83,54.55,119759.7,20.77,21.14,20.41,20.73,80966.81,68.72,69.06,67.44,67.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811.08,1786.52,1786.89,2461.31,2435.75,2435.75,1427.23,1413.16,1413.16,10.75,9.64,10.74,628.65,628.8,626.6,628.25,62.52,62.52,62.52,62.56,62.56,62.56,13.77,117.635,0.8239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.265
2006-12-15,38063.83,47.69,47.9,47.66,47.8,24302.82,53.73,54.57,53.6384,54.5,120855.3,20.96,21.2,20.86,20.985,79588.25,67.55,69.05,67.45,68.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.18,1805.45,1810.66,2470.02,2455.24,2461.82,1431.63,1425.48,1425.48,10.07,9.39,9.68,623.67,628.9,622.85,626.85,62.66,62.66,62.66,63.25,63.25,63.25,13.73,117.705,0.8189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.4,,,,,,,,,,,2.275
2006-12-18,38454.56,48.07,48.37,47.51,47.86,24339.01,53.81,54.19,53.65,53.95,120163.3,20.84,21.3001,20.66,21.05,76666.31,65.07,67.28,64.9,66.97,1101000.0,943000.0,34181000.0,2539000.0,8852000.0,990000.0,0.19,0.27,30.72,44.34,27.61,20.91,2791000.0,566385.0,3355520.0,19596523.0,113737.0,2221715.0,245742.0,0.48,1.09,20.36,25.76,2.51,2.77,1736949.0,4912000.0,10002000.0,48218000.0,180000.0,2028000.0,2320000.0,1.49,2.15,5.23,5.52,30.22,17.54,7092000.0,1561000.0,2999000.0,22419000.0,1321000.0,5985000.0,567673.0,1.12,1.42,36.48,57.44,27.45,25.65,5004000.0,1820.94,1783.24,1811.96,2470.95,2428.66,2461.57,1431.81,1420.65,1427.08,10.91,10.46,10.64,613.92,618.0,612.35,617.47,62.43,62.43,62.43,62.11,62.11,62.11,12.97,118.12,0.8165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.285
2006-12-19,38423.5,48.09,48.33,47.58,48.33,24099.28,53.28,53.7,52.95,53.66,119125.4,20.66,20.72,20.46,20.65,77491.06,65.77,66.06,63.89,64.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792.78,1766.35,1776.52,2437.33,2408.85,2419.84,1428.3,1414.88,1422.42,11.31,10.27,11.06,620.15,621.5,615.7,616.95,61.7,61.7,61.7,62.7,62.7,62.7,12.46,118.115,0.8217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.315
2006-12-20,38396.17,48.05,48.37,47.81,47.95,23940.97,52.93,53.45,52.84,53.2,118779.4,20.6,20.94,20.57,20.7,76407.13,64.85,66.17,64.84,65.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.41,1777.92,1785.4,2443.34,2426.41,2432.0,1429.05,1423.51,1425.51,10.33,10.03,10.3,621.05,624.0,619.7,622.95,62.69,62.69,62.69,63.0,63.0,63.0,12.8,118.345,0.8216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.315
2006-12-21,39251.89,49.06,49.28,47.78,48.5,23669.58,52.33,53.3,52.16,53.09,117453.3,20.37,20.67,20.21,20.6,75252.44,63.87,65.14,63.33,64.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781.51,1759.08,1780.3,2433.13,2408.99,2430.01,1426.4,1415.9,1423.2,10.89,10.13,10.36,621.05,624.0,619.7,620.45,61.7,61.7,61.7,62.25,62.25,62.25,12.52,118.445,0.8214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.325
